framework,sample,login,is_author,is_contributor,number_of_created_pr,numer_of_merged_pr
googlesamples,googlesamples/io2015-codelabs,lesv,True,False,0,0
googlesamples,googlesamples/io2015-codelabs,mangini,True,True,0,0
googlesamples,googlesamples/io2015-codelabs,markmcd,True,True,0,0
googlesamples,googlesamples/io2015-codelabs,mco-gh,True,True,0,17
googlesamples,googlesamples/io2015-codelabs,msaniscalchi,True,False,0,0
googlesamples,googlesamples/io2015-codelabs,nageshs,True,True,0,0
googlesamples,googlesamples/io2015-codelabs,samthor,True,True,0,17
googlesamples,googlesamples/io2015-codelabs,samtstern,True,True,0,0
googlesamples,googlesamples/io2015-codelabs,sarahec,True,False,0,0
googlesamples,googlesamples/io2015-codelabs,slinzner,True,False,0,0
googlesamples,googlesamples/io2015-codelabs,tjohns,True,False,0,0
googlesamples,googlesamples/io2015-codelabs,ToddKerpelman,True,False,0,0
googlesamples,googlesamples/io2015-codelabs,ManoMarks,False,True,0,0
googlesamples,googlesamples/io2015-codelabs,beccasaurus,False,True,0,0
googlesamples,googlesamples/io2015-codelabs,narphorium,False,True,0,0
googlesamples,googlesamples/io2015-codelabs,ianbarber,False,True,12,0
googlesamples,googlesamples/io2015-codelabs,naokigoogle,False,True,0,0
googlesamples,googlesamples/io2015-codelabs,motss,False,True,2,0
googlesamples,googlesamples/google-services,aaronj1335,True,False,0,0
googlesamples,googlesamples/google-services,aliafshar,True,False,0,0
googlesamples,googlesamples/google-services,butterflyforever,True,False,234,0
googlesamples,googlesamples/google-services,caller9,True,True,0,195
googlesamples,googlesamples/google-services,cassierecher,True,False,0,0
googlesamples,googlesamples/google-services,ceruleanotter,True,False,0,0
googlesamples,googlesamples/google-services,claywilkinson,True,False,0,0
googlesamples,googlesamples/google-services,codingjeremy,True,False,0,0
googlesamples,googlesamples/google-services,davidsun,True,False,0,0
googlesamples,googlesamples/google-services,dpebot,True,False,0,0
googlesamples,googlesamples/google-services,gguuss,True,True,39,78
googlesamples,googlesamples/google-services,google-admin,True,False,0,0
googlesamples,googlesamples/google-services,google-automerger,True,False,0,0
googlesamples,googlesamples/google-services,google-oss-bot,True,False,0,0
googlesamples,googlesamples/google-services,googlebot,True,False,0,0
googlesamples,googlesamples/google-services,jabubake,True,False,0,0
googlesamples,googlesamples/google-services,jfschmakeit,True,False,0,0
googlesamples,googlesamples/google-services,JoseAlcerreca,True,False,0,0
googlesamples,googlesamples/google-services,kevinthecheung,True,True,78,0
googlesamples,googlesamples/google-services,keyboardsurfer,True,True,39,0
googlesamples,googlesamples/google-services,kokoro-team,True,False,0,0
googlesamples,googlesamples/google-services,kroikie,True,True,234,390
googlesamples,googlesamples/google-services,leedenison,True,False,0,0
googlesamples,googlesamples/google-services,morganchen12,True,False,0,0
googlesamples,googlesamples/google-services,PaulRashidi,True,False,0,0
googlesamples,googlesamples/google-services,samthor,True,True,0,39
googlesamples,googlesamples/google-services,samtstern,True,True,468,1833
googlesamples,googlesamples/google-services,silvolu,True,True,156,234
googlesamples,googlesamples/google-services,slinzner,True,False,0,0
googlesamples,googlesamples/google-services,tjohns,True,True,0,0
googlesamples,googlesamples/google-services,ulukaya,True,True,39,39
googlesamples,googlesamples/google-services,xyarco,True,False,0,0
googlesamples,googlesamples/google-services,ianbarber,False,True,37,407
googlesamples,googlesamples/google-services,friederbluemle,False,True,608,0
googlesamples,googlesamples/google-services,gkaldev,False,True,0,0
googlesamples,googlesamples/google-services,narphorium,False,True,0,0
googlesamples,googlesamples/google-services,tiembo,False,True,162,0
googlesamples,googlesamples/google-services,domesticmouse,False,True,0,0
googlesamples,googlesamples/google-services,lmoroney,False,True,25,0
googlesamples,googlesamples/google-services,egilmorez,False,True,48,0
googlesamples,googlesamples/google-services,vivekkiran,False,True,66,0
googlesamples,googlesamples/google-services,jiangwei1221,False,True,0,0
googlesamples,googlesamples/google-services,mbelsky,False,True,38,0
googlesamples,googlesamples/google-services,Lucretiel,False,True,36,0
googlesamples,googlesamples/google-services,navneetnks,False,True,17,0
googlesamples,googlesamples/google-services,m-sabeeh,False,True,16,0
googlesamples,googlesamples/google-services,seuros,False,True,15,0
googlesamples,googlesamples/google-services,Arun179,False,True,14,0
googlesamples,googlesamples/google-services,groschovskiy,False,True,13,0
googlesamples,googlesamples/google-services,Calinou,False,True,12,0
googlesamples,googlesamples/google-services,jonjonsonjr,False,True,11,0
googlesamples,googlesamples/google-services,nowsprinting,False,True,10,0
googlesamples,googlesamples/google-services,skarEE,False,True,0,0
googlesamples,googlesamples/google-services,markusguenther,False,True,8,0
googlesamples,googlesamples/google-services,Bananeweizen,False,True,7,0
googlesamples,googlesamples/google-services,naokigoogle,False,True,0,0
googlesamples,googlesamples/google-services,pfheatwole,False,True,5,0
googlesamples,googlesamples/google-services,magicgoose,False,True,4,0
googlesamples,googlesamples/google-services,faycelchaoua,False,True,3,0
googlesamples,googlesamples/google-services,Livin21,False,True,2,0
googlesamples,googlesamples/google-services,ytianhui,False,True,1,0
googlesamples,googlesamples/android-testdpc,aliafshar,True,False,0,0
googlesamples,googlesamples/android-testdpc,AndrewScull,True,True,0,0
googlesamples,googlesamples/android-testdpc,cassierecher,True,False,0,0
googlesamples,googlesamples/android-testdpc,ceruleanotter,True,False,0,0
googlesamples,googlesamples/android-testdpc,claywilkinson,True,False,0,0
googlesamples,googlesamples/android-testdpc,codingjeremy,True,False,0,0
googlesamples,googlesamples/android-testdpc,google-admin,True,False,0,0
googlesamples,googlesamples/android-testdpc,google-automerger,True,False,0,0
googlesamples,googlesamples/android-testdpc,googlebot,True,False,0,0
googlesamples,googlesamples/android-testdpc,jabubake,True,False,0,0
googlesamples,googlesamples/android-testdpc,jfschmakeit,True,False,0,0
googlesamples,googlesamples/android-testdpc,JoseAlcerreca,True,False,0,0
googlesamples,googlesamples/android-testdpc,jscott1989,True,True,0,46
googlesamples,googlesamples/android-testdpc,keyboardsurfer,True,False,0,0
googlesamples,googlesamples/android-testdpc,leedenison,True,False,0,0
googlesamples,googlesamples/android-testdpc,lynnye,True,True,0,0
googlesamples,googlesamples/android-testdpc,slinzner,True,False,0,0
googlesamples,googlesamples/android-testdpc,sudheer17,True,True,0,0
googlesamples,googlesamples/android-testdpc,tjohns,True,False,0,0
googlesamples,googlesamples/android-testdpc,tony-mak,False,True,0,46
googlesamples,googlesamples/android-testdpc,the-felipeal,False,True,0,0
googlesamples,googlesamples/android-testdpc,hex539,False,True,19,0
googlesamples,googlesamples/android-testdpc,eranmes,False,True,17,0
googlesamples,googlesamples/android-testdpc,alexchau-google,False,True,0,0
googlesamples,googlesamples/android-testdpc,bfranz,False,True,0,0
googlesamples,googlesamples/android-testdpc,stevenckngaa,False,True,0,0
googlesamples,googlesamples/android-testdpc,erictanggoogle,False,True,0,0
googlesamples,googlesamples/android-testdpc,dtpeacock,False,True,0,0
googlesamples,googlesamples/android-testdpc,gvictor,False,True,0,0
googlesamples,googlesamples/android-testdpc,szatmz,False,True,0,0
googlesamples,googlesamples/android-testdpc,vkuzkokov,False,True,0,0
googlesamples,googlesamples/android-testdpc,ming030890,False,True,0,0
googlesamples,googlesamples/android-testdpc,arvindmaan,False,True,6,0
googlesamples,googlesamples/android-testdpc,brarcher-google,False,True,0,0
googlesamples,googlesamples/android-testdpc,fredast,False,True,0,0
googlesamples,googlesamples/android-testdpc,jasonbayton,False,True,3,0
googlesamples,googlesamples/android-testdpc,Monkopedia,False,True,0,0
googlesamples,googlesamples/android-testdpc,johnlee2898,False,True,1,0
googlesamples,googlesamples/android-vision,aliafshar,True,False,0,0
googlesamples,googlesamples/android-vision,cassierecher,True,False,0,0
googlesamples,googlesamples/android-vision,ceruleanotter,True,False,0,0
googlesamples,googlesamples/android-vision,claywilkinson,True,True,0,80
googlesamples,googlesamples/android-vision,codingjeremy,True,True,0,0
googlesamples,googlesamples/android-vision,dpebot,True,False,0,0
googlesamples,googlesamples/android-vision,gguuss,True,False,0,0
googlesamples,googlesamples/android-vision,google-admin,True,False,0,0
googlesamples,googlesamples/android-vision,google-automerger,True,False,0,0
googlesamples,googlesamples/android-vision,google-oss-bot,True,False,0,0
googlesamples,googlesamples/android-vision,googlebot,True,False,0,0
googlesamples,googlesamples/android-vision,jabubake,True,False,0,0
googlesamples,googlesamples/android-vision,jfschmakeit,True,False,0,0
googlesamples,googlesamples/android-vision,JoseAlcerreca,True,False,0,0
googlesamples,googlesamples/android-vision,keyboardsurfer,True,False,0,0
googlesamples,googlesamples/android-vision,kokoro-team,True,False,0,0
googlesamples,googlesamples/android-vision,leedenison,True,False,0,0
googlesamples,googlesamples/android-vision,pchx,True,True,48,96
googlesamples,googlesamples/android-vision,samtstern,True,False,0,0
googlesamples,googlesamples/android-vision,slinzner,True,False,0,0
googlesamples,googlesamples/android-vision,tjohns,True,False,0,0
googlesamples,googlesamples/android-vision,wolffg,True,False,0,0
googlesamples,googlesamples/android-vision,pm0733464,False,True,0,0
googlesamples,googlesamples/android-vision,theoreticalb,False,True,28,28
googlesamples,googlesamples/android-vision,Gericop,False,True,24,0
googlesamples,googlesamples/android-vision,mbg1,False,True,0,0
googlesamples,googlesamples/android-vision,AdamSHurwitz,False,True,10,0
googlesamples,googlesamples/android-vision,bhargavms,False,True,9,0
googlesamples,googlesamples/android-vision,incon,False,True,8,0
googlesamples,googlesamples/android-vision,Morion-Self,False,True,6,0
googlesamples,googlesamples/android-vision,naokigoogle,False,True,0,0
googlesamples,googlesamples/android-vision,omares,False,True,8,0
googlesamples,googlesamples/android-vision,liuyl,False,True,0,3
googlesamples,googlesamples/android-vision,paolorotolo,False,True,2,0
googlesamples,googlesamples/android-vision,ragdroid,False,True,1,0
googlesamples,googlesamples/ios-nearby,aliafshar,True,False,0,0
googlesamples,googlesamples/ios-nearby,cassierecher,True,False,0,0
googlesamples,googlesamples/ios-nearby,ceruleanotter,True,False,0,0
googlesamples,googlesamples/ios-nearby,claywilkinson,True,False,0,0
googlesamples,googlesamples/ios-nearby,codingjeremy,True,False,0,0
googlesamples,googlesamples/ios-nearby,dpebot,True,False,0,0
googlesamples,googlesamples/ios-nearby,google-admin,True,False,0,0
googlesamples,googlesamples/ios-nearby,google-automerger,True,False,0,0
googlesamples,googlesamples/ios-nearby,google-oss-bot,True,False,0,0
googlesamples,googlesamples/ios-nearby,googlebot,True,False,0,0
googlesamples,googlesamples/ios-nearby,jabubake,True,False,0,0
googlesamples,googlesamples/ios-nearby,jfschmakeit,True,False,0,0
googlesamples,googlesamples/ios-nearby,JoseAlcerreca,True,False,0,0
googlesamples,googlesamples/ios-nearby,keyboardsurfer,True,False,0,0
googlesamples,googlesamples/ios-nearby,kokoro-team,True,False,0,0
googlesamples,googlesamples/ios-nearby,leedenison,True,False,0,0
googlesamples,googlesamples/ios-nearby,slinzner,True,False,0,0
googlesamples,googlesamples/ios-nearby,tjohns,True,False,0,0
googlesamples,googlesamples/ios-nearby,ulukaya,True,True,3,21
googlesamples,googlesamples/ios-nearby,dan-webb,False,True,12,0
googlesamples,googlesamples/ios-nearby,reznor,False,True,0,0
googlesamples,googlesamples/android-custom-lint-rules,aliafshar,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,cassierecher,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,ceruleanotter,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,claywilkinson,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,codingjeremy,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,dpebot,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,google-admin,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,google-automerger,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,google-oss-bot,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,googlebot,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,jabubake,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,jfschmakeit,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,JoseAlcerreca,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,keyboardsurfer,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,kokoro-team,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,leedenison,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,nageshs,True,True,0,24
googlesamples,googlesamples/android-custom-lint-rules,slinzner,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,tjohns,True,False,0,0
googlesamples,googlesamples/android-custom-lint-rules,tnorbye,True,True,192,240
googlesamples,googlesamples/android-custom-lint-rules,grant,False,True,0,11
googlesamples,googlesamples/android-custom-lint-rules,btrautmann,False,True,9,0
googlesamples,googlesamples/android-custom-lint-rules,chao2zhang,False,True,8,0
googlesamples,googlesamples/android-custom-lint-rules,hannesa2,False,True,7,0
googlesamples,googlesamples/android-custom-lint-rules,IanGClifton,False,True,6,0
googlesamples,googlesamples/android-custom-lint-rules,naokigoogle,False,True,0,0
googlesamples,googlesamples/android-custom-lint-rules,mars885,False,True,4,0
googlesamples,googlesamples/android-custom-lint-rules,DSteve595,False,True,3,0
googlesamples,googlesamples/android-custom-lint-rules,a11n,False,True,2,0
googlesamples,googlesamples/android-custom-lint-rules,ungesehn,False,True,2,0
googlesamples,googlesamples/easypermissions,aliafshar,True,False,0,0
googlesamples,googlesamples/easypermissions,cassierecher,True,False,0,0
googlesamples,googlesamples/easypermissions,ceruleanotter,True,False,0,0
googlesamples,googlesamples/easypermissions,claywilkinson,True,False,0,0
googlesamples,googlesamples/easypermissions,dpebot,True,False,0,0
googlesamples,googlesamples/easypermissions,google-admin,True,False,0,0
googlesamples,googlesamples/easypermissions,google-automerger,True,False,0,0
googlesamples,googlesamples/easypermissions,googlebot,True,False,0,0
googlesamples,googlesamples/easypermissions,jabubake,True,False,0,0
googlesamples,googlesamples/easypermissions,jfschmakeit,True,False,0,0
googlesamples,googlesamples/easypermissions,JoseAlcerreca,True,False,0,0
googlesamples,googlesamples/easypermissions,keyboardsurfer,True,False,0,0
googlesamples,googlesamples/easypermissions,leedenison,True,True,0,24
googlesamples,googlesamples/easypermissions,samtstern,True,True,600,2136
googlesamples,googlesamples/easypermissions,slinzner,True,False,0,0
googlesamples,googlesamples/easypermissions,tjohns,True,False,0,0
googlesamples,googlesamples/easypermissions,SUPERCILEX,False,True,506,0
googlesamples,googlesamples/easypermissions,henriquenfaria,False,True,110,0
googlesamples,googlesamples/easypermissions,friederbluemle,False,True,168,0
googlesamples,googlesamples/easypermissions,alirezaafkar,False,True,40,0
googlesamples,googlesamples/easypermissions,seventhmoon,False,True,57,0
googlesamples,googlesamples/easypermissions,jaibatrik,False,True,36,0
googlesamples,googlesamples/easypermissions,jmarkovic,False,True,51,0
googlesamples,googlesamples/easypermissions,lucmousinho,False,True,16,0
googlesamples,googlesamples/easypermissions,danke77,False,True,30,0
googlesamples,googlesamples/easypermissions,berviantoleo,False,True,14,0
googlesamples,googlesamples/easypermissions,elsennov,False,True,26,0
googlesamples,googlesamples/easypermissions,eavsievich,False,True,12,0
googlesamples,googlesamples/easypermissions,jaredrummler,False,True,11,0
googlesamples,googlesamples/easypermissions,markmals,False,True,0,0
googlesamples,googlesamples/easypermissions,mikebayles,False,True,9,0
googlesamples,googlesamples/easypermissions,prempalsingh,False,True,8,0
googlesamples,googlesamples/easypermissions,sebkur,False,True,7,0
googlesamples,googlesamples/easypermissions,fly2013,False,True,6,0
googlesamples,googlesamples/easypermissions,pengfeigao,False,True,5,0
googlesamples,googlesamples/easypermissions,dcgavril,False,True,4,0
googlesamples,googlesamples/easypermissions,k0shk0sh,False,True,6,0
googlesamples,googlesamples/easypermissions,xns1001,False,True,1,0
googlesamples,googlesamples/unity-jar-resolver,a-maurice,True,True,0,0
googlesamples,googlesamples/unity-jar-resolver,aliafshar,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,cassierecher,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,catman-19,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,ceruleanotter,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,chkuang-g,True,True,0,132
googlesamples,googlesamples/unity-jar-resolver,claywilkinson,True,True,0,88
googlesamples,googlesamples/unity-jar-resolver,cynthiajoan,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,DellaBitta,True,True,0,0
googlesamples,googlesamples/unity-jar-resolver,dpebot,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,google-admin,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,google-automerger,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,google-oss-bot,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,googlebot,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,jabubake,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,jfschmakeit,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,jonsimantov,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,JoseAlcerreca,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,keyboardsurfer,True,True,0,0
googlesamples,googlesamples/unity-jar-resolver,kokoro-team,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,leedenison,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,looptheloop88,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,patm1987,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,paulinon,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,rizafran,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,slinzner,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,tjohns,True,False,0,0
googlesamples,googlesamples/unity-jar-resolver,vimanyu,True,True,44,0
googlesamples,googlesamples/unity-jar-resolver,stewartmiles,False,True,44,1188
googlesamples,googlesamples/unity-jar-resolver,johnb003,False,True,0,42
googlesamples,googlesamples/unity-jar-resolver,schnecle,False,True,0,0
googlesamples,googlesamples/unity-jar-resolver,prime31,False,True,76,0
googlesamples,googlesamples/unity-jar-resolver,Si1ver,False,True,185,0
googlesamples,googlesamples/unity-jar-resolver,JimmyDeemo,False,True,108,0
googlesamples,googlesamples/unity-jar-resolver,paulb777,False,True,105,0
googlesamples,googlesamples/unity-jar-resolver,pavelgj,False,True,0,0
googlesamples,googlesamples/unity-jar-resolver,benwulfe,False,True,0,0
googlesamples,googlesamples/unity-jar-resolver,bopangzz,False,True,0,0
googlesamples,googlesamples/unity-jar-resolver,dzlier-gcp,False,True,30,0
googlesamples,googlesamples/unity-jar-resolver,rampara,False,True,0,0
googlesamples,googlesamples/unity-jar-resolver,RPGG,False,True,0,0
googlesamples,googlesamples/unity-jar-resolver,unace,False,True,54,0
googlesamples,googlesamples/unity-jar-resolver,rgngl,False,True,104,0
googlesamples,googlesamples/unity-jar-resolver,alexames,False,True,0,0
googlesamples,googlesamples/unity-jar-resolver,aerialninja,False,True,0,0
googlesamples,googlesamples/unity-jar-resolver,eirikwah,False,True,22,0
googlesamples,googlesamples/unity-jar-resolver,felipegodias,False,True,21,0
googlesamples,googlesamples/unity-jar-resolver,Zyhlon,False,True,20,0
googlesamples,googlesamples/unity-jar-resolver,ianpilipski,False,True,0,0
googlesamples,googlesamples/unity-jar-resolver,SurferJeffAtGoogle,False,True,18,0
googlesamples,googlesamples/unity-jar-resolver,lacostej,False,True,17,0
googlesamples,googlesamples/unity-jar-resolver,martino2k6,False,True,16,0
googlesamples,googlesamples/unity-jar-resolver,ozdemir08,False,True,15,0
googlesamples,googlesamples/unity-jar-resolver,ekilah,False,True,14,0
googlesamples,googlesamples/unity-jar-resolver,PimDeWitte,False,True,13,0
googlesamples,googlesamples/unity-jar-resolver,RodGreen,False,True,12,0
googlesamples,googlesamples/unity-jar-resolver,ryanmeier,False,True,0,0
googlesamples,googlesamples/unity-jar-resolver,santoshbagadi,False,True,10,0
googlesamples,googlesamples/unity-jar-resolver,sdolim,False,True,9,0
googlesamples,googlesamples/unity-jar-resolver,kunny,False,True,0,0
googlesamples,googlesamples/unity-jar-resolver,vitorbaraujo,False,True,7,0
googlesamples,googlesamples/unity-jar-resolver,waheedbrown,False,True,0,0
googlesamples,googlesamples/unity-jar-resolver,yuriy-universal-ivanov,False,True,10,0
googlesamples,googlesamples/unity-jar-resolver,bence98,False,True,4,0
googlesamples,googlesamples/unity-jar-resolver,oddgamesdaniel,False,True,2,0
googlesamples,googlesamples/unity-jar-resolver,pablo-wargaming,False,True,1,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,aliafshar,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,cassierecher,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,ceruleanotter,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,claywilkinson,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,dpebot,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,gguuss,True,True,1,1
googlesamples,googlesamples/brillo-dragonboard-jacksmart,google-admin,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,google-automerger,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,google-oss-bot,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,googlebot,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,jabubake,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,jfschmakeit,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,JoseAlcerreca,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,keyboardsurfer,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,kokoro-team,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,leedenison,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,mangini,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,slinzner,True,False,0,0
googlesamples,googlesamples/brillo-dragonboard-jacksmart,tjohns,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,aliafshar,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,cassierecher,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,ceruleanotter,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,claywilkinson,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,cnorthrop,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,dpebot,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,ggfan,True,True,192,204
googlesamples,googlesamples/android-vulkan-tutorials,google-admin,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,google-automerger,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,google-oss-bot,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,googlebot,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,hak,True,True,0,6
googlesamples,googlesamples/android-vulkan-tutorials,jabubake,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,jfschmakeit,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,JoseAlcerreca,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,keyboardsurfer,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,kokoro-team,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,leedenison,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,proppy,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,qchong,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,slinzner,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,tjohns,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,wolffg,True,False,0,0
googlesamples,googlesamples/android-vulkan-tutorials,ek9852,False,True,0,0
googlesamples,googlesamples/android-vulkan-tutorials,cirosantilli,False,True,4,0
googlesamples,googlesamples/android-vulkan-tutorials,sjfricke,False,True,14,0
googlesamples,googlesamples/android-vulkan-tutorials,sistr22,False,True,0,0
googlesamples,googlesamples/apk-patch-size-estimator,adewale,True,False,0,0
googlesamples,googlesamples/apk-patch-size-estimator,aliafshar,True,False,0,0
googlesamples,googlesamples/apk-patch-size-estimator,cassierecher,True,False,0,0
googlesamples,googlesamples/apk-patch-size-estimator,ceruleanotter,True,False,0,0
googlesamples,googlesamples/apk-patch-size-estimator,claywilkinson,True,False,0,0
googlesamples,googlesamples/apk-patch-size-estimator,google-admin,True,False,0,0
googlesamples,googlesamples/apk-patch-size-estimator,google-automerger,True,False,0,0
googlesamples,googlesamples/apk-patch-size-estimator,googlebot,True,False,0,0
googlesamples,googlesamples/apk-patch-size-estimator,jabubake,True,False,0,0
googlesamples,googlesamples/apk-patch-size-estimator,jfschmakeit,True,False,0,0
googlesamples,googlesamples/apk-patch-size-estimator,JoseAlcerreca,True,False,0,0
googlesamples,googlesamples/apk-patch-size-estimator,juliantoledo,True,True,2,2
googlesamples,googlesamples/apk-patch-size-estimator,keyboardsurfer,True,False,0,0
googlesamples,googlesamples/apk-patch-size-estimator,leedenison,True,False,0,0
googlesamples,googlesamples/apk-patch-size-estimator,pspencil,True,True,2,2
googlesamples,googlesamples/apk-patch-size-estimator,slinzner,True,False,0,0
googlesamples,googlesamples/apk-patch-size-estimator,tjohns,True,False,0,0
googlesamples,googlesamples/mugo,aliafshar,True,False,0,0
googlesamples,googlesamples/mugo,cassierecher,True,False,0,0
googlesamples,googlesamples/mugo,ceruleanotter,True,False,0,0
googlesamples,googlesamples/mugo,claywilkinson,True,False,0,0
googlesamples,googlesamples/mugo,google-admin,True,False,0,0
googlesamples,googlesamples/mugo,google-automerger,True,False,0,0
googlesamples,googlesamples/mugo,googlebot,True,False,0,0
googlesamples,googlesamples/mugo,jabubake,True,False,0,0
googlesamples,googlesamples/mugo,jfschmakeit,True,False,0,0
googlesamples,googlesamples/mugo,JoseAlcerreca,True,False,0,0
googlesamples,googlesamples/mugo,keyboardsurfer,True,False,0,0
googlesamples,googlesamples/mugo,leedenison,True,False,0,0
googlesamples,googlesamples/mugo,maruel,True,False,4,0
googlesamples,googlesamples/mugo,proppy,True,True,10,12
googlesamples,googlesamples/mugo,slinzner,True,False,0,0
googlesamples,googlesamples/mugo,tjohns,True,False,0,0
googlesamples,googlesamples/mugo,dmitshur,False,True,1,0
googlesamples,googlesamples/vulkan-basic-samples,aliafshar,True,False,0,0
googlesamples,googlesamples/vulkan-basic-samples,cassierecher,True,False,0,0
googlesamples,googlesamples/vulkan-basic-samples,ceruleanotter,True,False,0,0
googlesamples,googlesamples/vulkan-basic-samples,claywilkinson,True,False,0,0
googlesamples,googlesamples/vulkan-basic-samples,codingjeremy,True,False,0,0
googlesamples,googlesamples/vulkan-basic-samples,dpebot,True,False,0,0
googlesamples,googlesamples/vulkan-basic-samples,ggfan,True,True,1485,1620
googlesamples,googlesamples/vulkan-basic-samples,google-admin,True,False,0,0
googlesamples,googlesamples/vulkan-basic-samples,google-automerger,True,False,0,0
googlesamples,googlesamples/vulkan-basic-samples,google-oss-bot,True,False,0,0
googlesamples,googlesamples/vulkan-basic-samples,googlebot,True,False,0,0
googlesamples,googlesamples/vulkan-basic-samples,hak,True,True,270,270
googlesamples,googlesamples/vulkan-basic-samples,jabubake,True,False,0,0
googlesamples,googlesamples/vulkan-basic-samples,jfschmakeit,True,False,0,0
googlesamples,googlesamples/vulkan-basic-samples,JoseAlcerreca,True,False,0,0
googlesamples,googlesamples/vulkan-basic-samples,keyboardsurfer,True,False,0,0
googlesamples,googlesamples/vulkan-basic-samples,kokoro-team,True,False,0,0
googlesamples,googlesamples/vulkan-basic-samples,leedenison,True,False,0,0
