framework,sample,login,is_author,is_contributor,number_of_created_pr,numer_of_merged_pr
spring-guides,spring-guides/gs-messaging-jms,mp911de,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,mstahv,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,nebhale,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,olegz,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,philwebb,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,poutsma,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,royclarkson,True,True,0,0
spring-guides,spring-guides/gs-messaging-jms,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,rwinch,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,slackbot,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,snicoll,True,True,30,0
spring-guides,spring-guides/gs-messaging-jms,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,spring-operator,True,True,60,0
spring-guides,spring-guides/gs-messaging-jms,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,trisberg,True,False,0,0
spring-guides,spring-guides/gs-messaging-jms,cbeams,False,True,0,0
spring-guides,spring-guides/gs-messaging-jms,btalbott,False,True,33,0
spring-guides,spring-guides/gs-messaging-jms,alek-sys,False,True,6,0
spring-guides,spring-guides/gs-messaging-jms,jochen777,False,True,4,0
spring-guides,spring-guides/gs-messaging-jms,sergiovlvitorino,False,True,3,0
spring-guides,spring-guides/gs-messaging-jms,fisco-unimatic,False,True,2,0
spring-guides,spring-guides/gs-messaging-jms,zyro23,False,True,1,0
spring-guides,spring-guides/gs-batch-processing,aclement,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,artembilan,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,bclozel,True,True,0,15
spring-guides,spring-guides/gs-batch-processing,benas,True,True,30,30
spring-guides,spring-guides/gs-batch-processing,Buzzardo,True,True,90,45
spring-guides,spring-guides/gs-batch-processing,dsyer,True,True,30,30
spring-guides,spring-guides/gs-batch-processing,dturanski,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,dussab,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,fhanik,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,gregturn,True,True,30,195
spring-guides,spring-guides/gs-batch-processing,habuma,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,joshlong,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,jxblum,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,kdvolder,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,kennyk65,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,markfisher,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,markpollack,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,martinlippert,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,mminella,True,True,30,0
spring-guides,spring-guides/gs-batch-processing,mp911de,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,mstahv,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,nebhale,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,olegz,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,philwebb,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,poutsma,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,royclarkson,True,True,0,15
spring-guides,spring-guides/gs-batch-processing,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,rwinch,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,slackbot,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,snicoll,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,spring-operator,True,True,60,0
spring-guides,spring-guides/gs-batch-processing,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,trisberg,True,False,0,0
spring-guides,spring-guides/gs-batch-processing,cbeams,False,True,0,0
spring-guides,spring-guides/gs-batch-processing,btalbott,False,True,22,0
spring-guides,spring-guides/gs-batch-processing,nabetama,False,True,7,0
spring-guides,spring-guides/gs-batch-processing,davidsalter,False,True,5,0
spring-guides,spring-guides/gs-batch-processing,izeye,False,True,4,0
spring-guides,spring-guides/gs-batch-processing,vilisimo,False,True,2,0
spring-guides,spring-guides/gs-batch-processing,xavierKress,False,True,1,0
spring-guides,spring-guides/gs-securing-web,aclement,True,False,0,0
spring-guides,spring-guides/gs-securing-web,artembilan,True,False,0,0
spring-guides,spring-guides/gs-securing-web,bclozel,True,True,0,44
spring-guides,spring-guides/gs-securing-web,benas,True,False,0,0
spring-guides,spring-guides/gs-securing-web,Buzzardo,True,True,66,66
spring-guides,spring-guides/gs-securing-web,dsyer,True,True,22,22
spring-guides,spring-guides/gs-securing-web,dturanski,True,False,0,0
spring-guides,spring-guides/gs-securing-web,dussab,True,False,0,0
spring-guides,spring-guides/gs-securing-web,fhanik,True,False,0,0
spring-guides,spring-guides/gs-securing-web,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-securing-web,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-securing-web,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-securing-web,gregturn,True,True,22,308
spring-guides,spring-guides/gs-securing-web,habuma,True,False,0,0
spring-guides,spring-guides/gs-securing-web,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-securing-web,jgrandja,True,True,0,0
spring-guides,spring-guides/gs-securing-web,joshlong,True,True,0,0
spring-guides,spring-guides/gs-securing-web,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-securing-web,jxblum,True,False,0,0
spring-guides,spring-guides/gs-securing-web,jzheaux,True,True,22,66
spring-guides,spring-guides/gs-securing-web,kdvolder,True,True,22,0
spring-guides,spring-guides/gs-securing-web,kennyk65,True,False,0,0
spring-guides,spring-guides/gs-securing-web,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-securing-web,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/gs-securing-web,markfisher,True,False,0,0
spring-guides,spring-guides/gs-securing-web,markpollack,True,False,0,0
spring-guides,spring-guides/gs-securing-web,martinlippert,True,False,0,0
spring-guides,spring-guides/gs-securing-web,mminella,True,False,0,0
spring-guides,spring-guides/gs-securing-web,mp911de,True,False,0,0
spring-guides,spring-guides/gs-securing-web,mstahv,True,False,0,0
spring-guides,spring-guides/gs-securing-web,nebhale,True,False,0,0
spring-guides,spring-guides/gs-securing-web,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-securing-web,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-securing-web,olegz,True,False,0,0
spring-guides,spring-guides/gs-securing-web,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-securing-web,philwebb,True,False,0,0
spring-guides,spring-guides/gs-securing-web,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-securing-web,poutsma,True,False,0,0
spring-guides,spring-guides/gs-securing-web,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-securing-web,royclarkson,True,True,0,44
spring-guides,spring-guides/gs-securing-web,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-securing-web,rwinch,True,True,66,0
spring-guides,spring-guides/gs-securing-web,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-securing-web,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-securing-web,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-securing-web,slackbot,True,False,0,0
spring-guides,spring-guides/gs-securing-web,snicoll,True,False,0,0
spring-guides,spring-guides/gs-securing-web,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-securing-web,spring-operator,True,True,88,0
spring-guides,spring-guides/gs-securing-web,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-securing-web,trisberg,True,False,0,0
spring-guides,spring-guides/gs-securing-web,cbeams,False,True,0,0
spring-guides,spring-guides/gs-securing-web,btalbott,False,True,45,0
spring-guides,spring-guides/gs-securing-web,sergiovlvitorino,False,True,55,0
spring-guides,spring-guides/gs-securing-web,arto-kainos,False,True,0,0
spring-guides,spring-guides/gs-securing-web,ByoungJoonIm,False,True,8,0
spring-guides,spring-guides/gs-securing-web,jbaruch,False,True,7,0
spring-guides,spring-guides/gs-securing-web,pmadridb,False,True,5,0
spring-guides,spring-guides/gs-securing-web,robin850,False,True,4,0
spring-guides,spring-guides/gs-securing-web,tsuyo,False,True,3,0
spring-guides,spring-guides/gs-securing-web,victorbjorn,False,True,2,0
spring-guides,spring-guides/gs-securing-web,zhoppy1,False,True,1,0
spring-guides,spring-guides/gs-rest-hateoas,aclement,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,artembilan,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,bclozel,True,True,0,14
spring-guides,spring-guides/gs-rest-hateoas,benas,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,Buzzardo,True,True,42,56
spring-guides,spring-guides/gs-rest-hateoas,dsyer,True,True,42,0
spring-guides,spring-guides/gs-rest-hateoas,dturanski,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,dussab,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,fhanik,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,gregturn,True,True,70,98
spring-guides,spring-guides/gs-rest-hateoas,habuma,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,joshlong,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,jxblum,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,kdvolder,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,kennyk65,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,markfisher,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,markpollack,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,martinlippert,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,mminella,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,mp911de,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,mstahv,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,nebhale,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,odrotbohm,True,True,0,0
spring-guides,spring-guides/gs-rest-hateoas,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,olegz,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,philwebb,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,poutsma,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,royclarkson,True,True,0,0
spring-guides,spring-guides/gs-rest-hateoas,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,rwinch,True,True,0,0
spring-guides,spring-guides/gs-rest-hateoas,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,slackbot,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,snicoll,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,spring-operator,True,True,56,0
spring-guides,spring-guides/gs-rest-hateoas,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,trisberg,True,False,0,0
spring-guides,spring-guides/gs-rest-hateoas,cbeams,False,True,0,0
spring-guides,spring-guides/gs-rest-hateoas,ericdahl,False,True,9,0
spring-guides,spring-guides/gs-rest-hateoas,michalfotyga,False,True,8,0
spring-guides,spring-guides/gs-rest-hateoas,asaikali,False,True,4,0
spring-guides,spring-guides/gs-rest-hateoas,btalbott,False,True,3,0
spring-guides,spring-guides/gs-rest-hateoas,manonthemat,False,True,1,0
spring-guides,spring-guides/gs-accessing-data-gemfire,aclement,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,artembilan,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,bclozel,True,True,0,9
spring-guides,spring-guides/gs-accessing-data-gemfire,benas,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,Buzzardo,True,True,9,0
spring-guides,spring-guides/gs-accessing-data-gemfire,dsyer,True,True,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,dturanski,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,dussab,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,fhanik,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,gregturn,True,True,27,45
spring-guides,spring-guides/gs-accessing-data-gemfire,habuma,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,joshlong,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,jxblum,True,True,0,9
spring-guides,spring-guides/gs-accessing-data-gemfire,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,kdvolder,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,kennyk65,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,markfisher,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,markpollack,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,martinlippert,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,mminella,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,mp911de,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,mstahv,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,nebhale,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,olegz,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,philwebb,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,poutsma,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,royclarkson,True,True,0,9
spring-guides,spring-guides/gs-accessing-data-gemfire,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,rwinch,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,slackbot,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,snicoll,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,spring-operator,True,True,36,0
spring-guides,spring-guides/gs-accessing-data-gemfire,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,trisberg,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,cbeams,False,True,0,0
spring-guides,spring-guides/gs-accessing-data-gemfire,btalbott,False,True,10,0
spring-guides,spring-guides/gs-integration,aclement,True,False,0,0
spring-guides,spring-guides/gs-integration,artembilan,True,True,22,44
spring-guides,spring-guides/gs-integration,bclozel,True,True,0,0
spring-guides,spring-guides/gs-integration,benas,True,False,0,0
spring-guides,spring-guides/gs-integration,Buzzardo,True,True,33,0
spring-guides,spring-guides/gs-integration,dsyer,True,True,0,0
spring-guides,spring-guides/gs-integration,dturanski,True,False,0,0
spring-guides,spring-guides/gs-integration,dussab,True,False,0,0
spring-guides,spring-guides/gs-integration,fhanik,True,False,0,0
spring-guides,spring-guides/gs-integration,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-integration,garyrussell,True,True,44,11
spring-guides,spring-guides/gs-integration,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-integration,gregturn,True,True,11,110
spring-guides,spring-guides/gs-integration,habuma,True,True,0,11
spring-guides,spring-guides/gs-integration,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-integration,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-integration,joshlong,True,False,0,0
spring-guides,spring-guides/gs-integration,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-integration,jxblum,True,False,0,0
spring-guides,spring-guides/gs-integration,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-integration,kdvolder,True,False,0,0
spring-guides,spring-guides/gs-integration,kennyk65,True,False,0,0
spring-guides,spring-guides/gs-integration,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-integration,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/gs-integration,markfisher,True,False,0,0
spring-guides,spring-guides/gs-integration,markpollack,True,False,0,0
spring-guides,spring-guides/gs-integration,martinlippert,True,False,0,0
spring-guides,spring-guides/gs-integration,mminella,True,False,0,0
spring-guides,spring-guides/gs-integration,mp911de,True,False,0,0
spring-guides,spring-guides/gs-integration,mstahv,True,False,0,0
spring-guides,spring-guides/gs-integration,nebhale,True,False,0,0
spring-guides,spring-guides/gs-integration,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-integration,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-integration,olegz,True,False,0,0
spring-guides,spring-guides/gs-integration,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-integration,philwebb,True,False,0,0
spring-guides,spring-guides/gs-integration,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-integration,poutsma,True,False,0,0
spring-guides,spring-guides/gs-integration,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-integration,royclarkson,True,True,0,0
spring-guides,spring-guides/gs-integration,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-integration,rwinch,True,False,0,0
spring-guides,spring-guides/gs-integration,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-integration,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-integration,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-integration,slackbot,True,False,0,0
spring-guides,spring-guides/gs-integration,snicoll,True,False,0,0
spring-guides,spring-guides/gs-integration,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-integration,spring-operator,True,False,44,0
spring-guides,spring-guides/gs-integration,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-integration,trisberg,True,False,0,0
spring-guides,spring-guides/gs-integration,andirdju,False,True,28,0
spring-guides,spring-guides/gs-integration,cbeams,False,True,0,0
spring-guides,spring-guides/gs-integration,btalbott,False,True,8,0
spring-guides,spring-guides/gs-caching-gemfire,aclement,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,artembilan,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,bclozel,True,True,0,11
spring-guides,spring-guides/gs-caching-gemfire,benas,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,Buzzardo,True,True,11,0
spring-guides,spring-guides/gs-caching-gemfire,dsyer,True,True,0,0
spring-guides,spring-guides/gs-caching-gemfire,dturanski,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,dussab,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,fhanik,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,gregturn,True,True,11,33
spring-guides,spring-guides/gs-caching-gemfire,habuma,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,joshlong,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,jxblum,True,True,0,11
spring-guides,spring-guides/gs-caching-gemfire,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,kdvolder,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,kennyk65,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,markfisher,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,markpollack,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,martinlippert,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,mminella,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,mp911de,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,mstahv,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,nebhale,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,olegz,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,philwebb,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,poutsma,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,royclarkson,True,True,0,11
spring-guides,spring-guides/gs-caching-gemfire,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,rwinch,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,slackbot,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,snicoll,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,spring-operator,True,True,44,0
spring-guides,spring-guides/gs-caching-gemfire,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,trisberg,True,False,0,0
spring-guides,spring-guides/gs-caching-gemfire,cbeams,False,True,0,0
spring-guides,spring-guides/gs-caching-gemfire,btalbott,False,True,14,0
spring-guides,spring-guides/gs-caching-gemfire,openbl,False,True,4,0
spring-guides,spring-guides/gs-caching-gemfire,alexkon,False,True,0,0
spring-guides,spring-guides/gs-managing-transactions,aclement,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,artembilan,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,bclozel,True,True,0,10
spring-guides,spring-guides/gs-managing-transactions,benas,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,Buzzardo,True,True,40,20
spring-guides,spring-guides/gs-managing-transactions,dsyer,True,True,0,0
spring-guides,spring-guides/gs-managing-transactions,dturanski,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,dussab,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,fhanik,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,gregturn,True,True,10,60
spring-guides,spring-guides/gs-managing-transactions,habuma,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,joshlong,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,jxblum,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,kdvolder,True,False,0,0
spring-guides,spring-guides/gs-managing-transactions,kennyk65,True,False,0,0
